bib,name,status,category,sex,country,St Paul,Ecole  Bel,Ilet Savan,Ratinaud,Possession,Chaloupe,Colorado,La Vigie,St Denis
7604,Thierry GANGLOFF,FINISHER,M4 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:34:31.000+04:00,2025-10-18T08:51:01.000+04:00,2025-10-18T10:30:10.000+04:00,2025-10-18T12:11:36.000+04:00,2025-10-18T13:54:41.000+04:00,2025-10-18T16:11:29.000+04:00,2025-10-18T16:56:27.000+04:00,2025-10-18T17:30:25.000+04:00
7403,Victor ROUGIER,FINISHER,M1 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:29:56.000+04:00,2025-10-18T08:43:06.000+04:00,2025-10-18T10:25:45.000+04:00,2025-10-18T12:33:02.000+04:00,2025-10-18T14:06:51.000+04:00,2025-10-18T16:17:13.000+04:00,2025-10-18T16:57:44.000+04:00,2025-10-18T17:30:48.000+04:00
7256,Clarie ZAMMIT,FINISHER,M4 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:32:54.000+04:00,2025-10-18T08:47:08.000+04:00,2025-10-18T10:35:17.000+04:00,2025-10-18T12:24:11.000+04:00,2025-10-18T14:17:16.000+04:00,2025-10-18T16:21:25.000+04:00,2025-10-18T16:55:52.000+04:00,2025-10-18T17:31:17.000+04:00
7653,Pierre DE QUATREBARBES,FINISHER,M2 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:30:24.000+04:00,2025-10-18T08:37:03.000+04:00,2025-10-18T10:16:39.000+04:00,2025-10-18T11:58:49.000+04:00,2025-10-18T13:50:58.000+04:00,2025-10-18T16:11:04.000+04:00,2025-10-18T16:52:38.000+04:00,2025-10-18T17:31:32.000+04:00
7253,Cyriane TABESSE,FINISHER,SE F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:41:43.000+04:00,2025-10-18T09:07:03.000+04:00,2025-10-18T10:49:28.000+04:00,2025-10-18T12:39:56.000+04:00,2025-10-18T14:10:06.000+04:00,2025-10-18T16:24:07.000+04:00,2025-10-18T16:59:51.000+04:00,2025-10-18T17:31:57.000+04:00
7006,Renée Paule GALAIS,FINISHER,M2 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:28:29.000+04:00,2025-10-18T08:32:03.000+04:00,2025-10-18T10:19:04.000+04:00,2025-10-18T12:03:12.000+04:00,2025-10-18T13:49:41.000+04:00,2025-10-18T16:13:41.000+04:00,2025-10-18T16:59:55.000+04:00,2025-10-18T17:32:11.000+04:00
7419,Habiba MAOULANA,FINISHER,M3 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:32:43.000+04:00,2025-10-18T08:45:26.000+04:00,2025-10-18T10:34:16.000+04:00,2025-10-18T12:16:40.000+04:00,2025-10-18T14:02:16.000+04:00,2025-10-18T16:20:41.000+04:00,2025-10-18T17:00:44.000+04:00,2025-10-18T17:32:39.000+04:00
7547,Laurent CHALOPIN,FINISHER,M2 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:31:13.000+04:00,2025-10-18T08:42:40.000+04:00,2025-10-18T10:26:02.000+04:00,2025-10-18T12:19:39.000+04:00,2025-10-18T14:10:03.000+04:00,2025-10-18T16:22:50.000+04:00,2025-10-18T16:59:44.000+04:00,2025-10-18T17:33:17.000+04:00
7112,Eric STADLER,FINISHER,M5 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:31:11.000+04:00,2025-10-18T08:39:26.000+04:00,2025-10-18T10:18:30.000+04:00,2025-10-18T12:18:40.000+04:00,2025-10-18T13:56:31.000+04:00,2025-10-18T16:18:15.000+04:00,2025-10-18T16:59:29.000+04:00,2025-10-18T17:33:29.000+04:00
7322,Jean-Marie GILBOIRE,FINISHER,M5 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:26:26.000+04:00,2025-10-18T08:30:03.000+04:00,2025-10-18T10:09:23.000+04:00,2025-10-18T11:59:13.000+04:00,2025-10-18T13:55:08.000+04:00,2025-10-18T16:26:55.000+04:00,2025-10-18T17:06:12.000+04:00,2025-10-18T17:34:31.000+04:00
7019,Celine MOULINS ROUDIER,FINISHER,M3 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:33:31.000+04:00,2025-10-18T08:48:56.000+04:00,2025-10-18T10:34:31.000+04:00,2025-10-18T12:39:20.000+04:00,2025-10-18T14:08:31.000+04:00,2025-10-18T16:16:19.000+04:00,2025-10-18T17:00:07.000+04:00,2025-10-18T17:34:45.000+04:00
7554,Mathis BOURRAT,FINISHER,SE H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:37:14.000+04:00,2025-10-18T08:55:21.000+04:00,2025-10-18T10:39:28.000+04:00,2025-10-18T12:28:49.000+04:00,2025-10-18T14:15:13.000+04:00,2025-10-18T16:31:53.000+04:00,2025-10-18T17:09:57.000+04:00,2025-10-18T17:36:11.000+04:00
7446,Clement DEL MARCO,FINISHER,ES H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:35:27.000+04:00,2025-10-18T08:58:32.000+04:00,2025-10-18T10:52:57.000+04:00,2025-10-18T12:42:11.000+04:00,2025-10-18T14:21:00.000+04:00,2025-10-18T16:26:34.000+04:00,2025-10-18T17:06:07.000+04:00,2025-10-18T17:37:10.000+04:00
7654,Pauline BROUCQSAULT,FINISHER,SE F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:39:41.000+04:00,2025-10-18T08:57:47.000+04:00,2025-10-18T10:49:53.000+04:00,2025-10-18T12:34:13.000+04:00,2025-10-18T14:14:55.000+04:00,2025-10-18T16:28:20.000+04:00,2025-10-18T17:05:54.000+04:00,2025-10-18T17:37:16.000+04:00
7461,Marie Helene TORINIERE,FINISHER,M5 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:37:40.000+04:00,2025-10-18T08:55:19.000+04:00,2025-10-18T10:51:21.000+04:00,2025-10-18T12:41:39.000+04:00,2025-10-18T14:15:13.000+04:00,2025-10-18T16:31:11.000+04:00,2025-10-18T17:09:12.000+04:00,2025-10-18T17:37:30.000+04:00
7614,Nicolas VIGNERON,FINISHER,M1 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:31:12.000+04:00,2025-10-18T08:42:42.000+04:00,2025-10-18T10:26:04.000+04:00,2025-10-18T12:12:59.000+04:00,2025-10-18T14:18:42.000+04:00,2025-10-18T16:26:59.000+04:00,2025-10-18T17:07:23.000+04:00,2025-10-18T17:38:18.000+04:00
7448,Olivier IZOARD,FINISHER,M0 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:33:27.000+04:00,2025-10-18T08:45:50.000+04:00,2025-10-18T10:27:03.000+04:00,2025-10-18T12:02:36.000+04:00,2025-10-18T13:45:35.000+04:00,2025-10-18T16:12:33.000+04:00,2025-10-18T17:04:02.000+04:00,2025-10-18T17:39:04.000+04:00
7284,Noémie AUTHIER,FINISHER,SE F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:34:18.000+04:00,2025-10-18T08:48:52.000+04:00,2025-10-18T10:44:21.000+04:00,2025-10-18T12:32:46.000+04:00,2025-10-18T14:17:15.000+04:00,2025-10-18T16:35:27.000+04:00,2025-10-18T17:09:27.000+04:00,2025-10-18T17:39:32.000+04:00
7449,Valentine MARCHAND,FINISHER,SE F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:37:50.000+04:00,2025-10-18T08:54:05.000+04:00,2025-10-18T10:40:35.000+04:00,2025-10-18T12:26:54.000+04:00,2025-10-18T14:09:37.000+04:00,2025-10-18T16:24:21.000+04:00,2025-10-18T17:02:40.000+04:00,2025-10-18T17:39:33.000+04:00
7131,Thomas JUVESY,FINISHER,SE H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:24:46.000+04:00,2025-10-18T08:30:01.000+04:00,2025-10-18T10:13:49.000+04:00,2025-10-18T11:57:02.000+04:00,2025-10-18T13:55:42.000+04:00,2025-10-18T16:24:27.000+04:00,2025-10-18T17:06:43.000+04:00,2025-10-18T17:40:24.000+04:00
7210,Antoine WATERLOOS,FINISHER,M1 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:33:56.000+04:00,2025-10-18T08:45:32.000+04:00,2025-10-18T10:31:36.000+04:00,2025-10-18T12:15:52.000+04:00,2025-10-18T14:10:28.000+04:00,2025-10-18T16:33:10.000+04:00,2025-10-18T17:10:18.000+04:00,2025-10-18T17:41:07.000+04:00
7008,Marie TURMEL,FINISHER,SE F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:28:38.000+04:00,2025-10-18T08:44:39.000+04:00,2025-10-18T10:25:35.000+04:00,2025-10-18T12:12:28.000+04:00,2025-10-18T14:11:42.000+04:00,2025-10-18T16:21:03.000+04:00,2025-10-18T17:08:00.000+04:00,2025-10-18T17:43:24.000+04:00
7309,Emma CONVERT,FINISHER,SE F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:33:20.000+04:00,2025-10-18T08:53:50.000+04:00,2025-10-18T10:48:14.000+04:00,2025-10-18T12:31:05.000+04:00,2025-10-18T14:14:30.000+04:00,2025-10-18T16:31:55.000+04:00,2025-10-18T17:08:47.000+04:00,2025-10-18T17:45:31.000+04:00
7594,Aurore CLAUDE,FINISHER,SE F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:37:16.000+04:00,2025-10-18T08:52:40.000+04:00,2025-10-18T10:34:50.000+04:00,2025-10-18T12:22:13.000+04:00,2025-10-18T14:08:25.000+04:00,2025-10-18T16:24:17.000+04:00,2025-10-18T17:10:42.000+04:00,2025-10-18T17:45:53.000+04:00
7106,Roberto MARIMA,FINISHER,M5 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:30:28.000+04:00,2025-10-18T08:46:29.000+04:00,2025-10-18T10:34:26.000+04:00,2025-10-18T12:22:19.000+04:00,2025-10-18T14:15:23.000+04:00,2025-10-18T16:23:51.000+04:00,2025-10-18T17:09:55.000+04:00,2025-10-18T17:46:41.000+04:00
7621,Astrid JULIOT,FINISHER,SE F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:39:52.000+04:00,2025-10-18T09:01:40.000+04:00,2025-10-18T10:56:22.000+04:00,2025-10-18T12:48:55.000+04:00,2025-10-18T14:27:34.000+04:00,2025-10-18T16:37:57.000+04:00,2025-10-18T17:14:34.000+04:00,2025-10-18T17:47:16.000+04:00
7376,Fabien MAILLOT,FINISHER,M1 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:29:32.000+04:00,2025-10-18T08:34:01.000+04:00,2025-10-18T10:24:26.000+04:00,2025-10-18T12:37:09.000+04:00,2025-10-18T14:15:23.000+04:00,2025-10-18T16:35:54.000+04:00,2025-10-18T17:15:30.000+04:00,2025-10-18T17:47:32.000+04:00
7103,Patrice CHABOT,FINISHER,M0 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:29:36.000+04:00,2025-10-18T08:41:05.000+04:00,2025-10-18T10:35:33.000+04:00,2025-10-18T12:33:11.000+04:00,2025-10-18T14:07:41.000+04:00,2025-10-18T16:32:50.000+04:00,2025-10-18T17:17:40.000+04:00,2025-10-18T17:48:33.000+04:00
7373,Jezabel MELCHIOR,FINISHER,M3 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:34:43.000+04:00,2025-10-18T08:57:51.000+04:00,2025-10-18T10:50:22.000+04:00,2025-10-18T12:49:04.000+04:00,2025-10-18T14:26:41.000+04:00,2025-10-18T16:43:21.000+04:00,2025-10-18T17:16:29.000+04:00,2025-10-18T17:48:52.000+04:00
7268,Marion PARSEYAN,FINISHER,M0 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:35:49.000+04:00,2025-10-18T08:51:11.000+04:00,2025-10-18T10:48:26.000+04:00,2025-10-18T12:36:42.000+04:00,2025-10-18T14:33:53.000+04:00,2025-10-18T16:38:58.000+04:00,2025-10-18T17:17:49.000+04:00,2025-10-18T17:49:24.000+04:00
7053,Vincent PAYET,FINISHER,M1 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:39:15.000+04:00,2025-10-18T08:59:56.000+04:00,2025-10-18T10:42:47.000+04:00,2025-10-18T12:36:10.000+04:00,2025-10-18T14:16:34.000+04:00,2025-10-18T16:32:09.000+04:00,2025-10-18T17:15:59.000+04:00,2025-10-18T17:49:46.000+04:00
7549,Kenny ROBERT,FINISHER,SE H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:33:11.000+04:00,2025-10-18T08:44:47.000+04:00,2025-10-18T10:29:05.000+04:00,2025-10-18T12:13:10.000+04:00,2025-10-18T14:04:04.000+04:00,2025-10-18T16:35:49.000+04:00,2025-10-18T17:20:38.000+04:00,2025-10-18T17:50:26.000+04:00
7534,Sabrina SAVARINO,FINISHER,SE F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:31:35.000+04:00,2025-10-18T08:43:15.000+04:00,2025-10-18T10:21:36.000+04:00,2025-10-18T12:05:50.000+04:00,2025-10-18T13:56:30.000+04:00,2025-10-18T16:11:00.000+04:00,2025-10-18T17:06:59.000+04:00,2025-10-18T17:51:56.000+04:00
7190,Laurine GRONDIN,FINISHER,SE F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:36:39.000+04:00,2025-10-18T08:56:43.000+04:00,2025-10-18T10:45:16.000+04:00,2025-10-18T12:35:18.000+04:00,2025-10-18T14:14:45.000+04:00,2025-10-18T16:34:06.000+04:00,2025-10-18T17:16:10.000+04:00,2025-10-18T17:54:22.000+04:00
7045,Morgane LITOU,FINISHER,SE F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:38:19.000+04:00,2025-10-18T09:00:10.000+04:00,2025-10-18T10:45:38.000+04:00,2025-10-18T12:39:31.000+04:00,2025-10-18T14:26:38.000+04:00,2025-10-18T16:37:36.000+04:00,2025-10-18T17:19:20.000+04:00,2025-10-18T17:55:28.000+04:00
7647,Mustapha LALAM,FINISHER,M2 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:34:16.000+04:00,2025-10-18T08:55:02.000+04:00,2025-10-18T10:40:55.000+04:00,2025-10-18T12:40:51.000+04:00,2025-10-18T14:22:05.000+04:00,2025-10-18T16:38:52.000+04:00,2025-10-18T17:19:15.000+04:00,2025-10-18T17:56:27.000+04:00
7537,Mathieu HOAREAU,FINISHER,M1 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:39:36.000+04:00,2025-10-18T08:54:37.000+04:00,2025-10-18T10:35:45.000+04:00,2025-10-18T12:23:54.000+04:00,2025-10-18T14:16:11.000+04:00,2025-10-18T16:39:46.000+04:00,2025-10-18T17:20:44.000+04:00,2025-10-18T17:57:32.000+04:00
7528,Fred LEVENEUR,FINISHER,M2 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:29:34.000+04:00,2025-10-18T08:45:22.000+04:00,2025-10-18T10:50:56.000+04:00,2025-10-18T12:39:04.000+04:00,2025-10-18T14:28:16.000+04:00,2025-10-18T16:42:38.000+04:00,2025-10-18T17:31:18.000+04:00,2025-10-18T17:58:21.000+04:00
7360,Stéphane BLOTTIERE,FINISHER,M1 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:27:20.000+04:00,2025-10-18T08:34:36.000+04:00,2025-10-18T10:39:51.000+04:00,2025-10-18T12:42:18.000+04:00,2025-10-18T14:27:11.000+04:00,2025-10-18T16:49:10.000+04:00,2025-10-18T17:28:31.000+04:00,2025-10-18T17:58:34.000+04:00
7105,Guillaume K BIDI,FINISHER,SE H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:32:30.000+04:00,2025-10-18T08:40:07.000+04:00,2025-10-18T10:23:26.000+04:00,2025-10-18T12:18:48.000+04:00,2025-10-18T13:56:22.000+04:00,2025-10-18T16:32:58.000+04:00,2025-10-18T17:19:29.000+04:00,2025-10-18T17:59:06.000+04:00
7532,Loick FILAIN,FINISHER,SE H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:37:09.000+04:00,2025-10-18T08:57:29.000+04:00,2025-10-18T10:46:06.000+04:00,2025-10-18T12:39:23.000+04:00,2025-10-18T14:25:45.000+04:00,2025-10-18T16:38:42.000+04:00,2025-10-18T17:26:08.000+04:00,2025-10-18T18:01:09.000+04:00
7382,Justine AUBRIOT,FINISHER,M0 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:33:28.000+04:00,2025-10-18T08:46:26.000+04:00,2025-10-18T10:33:49.000+04:00,2025-10-18T12:32:30.000+04:00,2025-10-18T14:15:57.000+04:00,2025-10-18T16:37:21.000+04:00,2025-10-18T17:22:33.000+04:00,2025-10-18T18:01:56.000+04:00
7100,Arnaud Nicolas POTHIN,FINISHER,SE H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:29:13.000+04:00,2025-10-18T08:43:32.000+04:00,2025-10-18T10:45:12.000+04:00,2025-10-18T12:38:46.000+04:00,2025-10-18T14:35:21.000+04:00,2025-10-18T16:48:10.000+04:00,2025-10-18T17:27:36.000+04:00,2025-10-18T18:02:23.000+04:00
7560,Yoland MAILLOT,FINISHER,M5 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:30:05.000+04:00,2025-10-18T08:45:47.000+04:00,2025-10-18T10:45:27.000+04:00,2025-10-18T12:35:29.000+04:00,2025-10-18T14:35:44.000+04:00,2025-10-18T16:59:08.000+04:00,2025-10-18T17:36:18.000+04:00,2025-10-18T18:02:23.000+04:00
7092,Sylvio ERAPA,FINISHER,M4 H,MALE,RE,2025-10-18T06:38:00.000+04:00,2025-10-18T07:27:08.000+04:00,2025-10-18T08:35:11.000+04:00,2025-10-18T10:30:58.000+04:00,2025-10-18T12:42:08.000+04:00,2025-10-18T14:19:15.000+04:00,2025-10-18T16:44:49.000+04:00,2025-10-18T17:27:55.000+04:00,2025-10-18T18:02:30.000+04:00
7175,Bernard MAUNIER,FINISHER,M6 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:35:31.000+04:00,2025-10-18T08:54:35.000+04:00,2025-10-18T10:50:33.000+04:00,2025-10-18T12:42:47.000+04:00,2025-10-18T14:20:48.000+04:00,2025-10-18T16:49:15.000+04:00,2025-10-18T17:31:34.000+04:00,2025-10-18T18:03:05.000+04:00
7345,Eva OESTERREICHER,FINISHER,SE F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:37:31.000+04:00,2025-10-18T08:59:23.000+04:00,2025-10-18T11:13:23.000+04:00,2025-10-18T13:14:49.000+04:00,2025-10-18T14:57:02.000+04:00,2025-10-18T16:58:44.000+04:00,2025-10-18T17:33:19.000+04:00,2025-10-18T18:04:04.000+04:00
7301,Jean Hugues PALAMA,FINISHER,M6 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:31:10.000+04:00,2025-10-18T08:42:15.000+04:00,2025-10-18T10:26:44.000+04:00,2025-10-18T12:20:07.000+04:00,2025-10-18T14:04:43.000+04:00,2025-10-18T16:43:01.000+04:00,2025-10-18T17:27:57.000+04:00,2025-10-18T18:04:20.000+04:00
7393,Jean Pierre FANGUIMACHE,FINISHER,M4 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:33:50.000+04:00,2025-10-18T08:49:59.000+04:00,2025-10-18T10:47:46.000+04:00,2025-10-18T12:33:34.000+04:00,2025-10-18T14:20:26.000+04:00,2025-10-18T16:40:14.000+04:00,2025-10-18T17:25:15.000+04:00,2025-10-18T18:04:36.000+04:00
7473,Dany VIRAMA,FINISHER,M2 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:30:18.000+04:00,2025-10-18T08:43:08.000+04:00,2025-10-18T10:31:20.000+04:00,2025-10-18T12:45:11.000+04:00,2025-10-18T14:27:47.000+04:00,2025-10-18T16:54:20.000+04:00,2025-10-18T17:36:07.000+04:00,2025-10-18T18:04:54.000+04:00
7010,Cécile MAIURANO,FINISHER,SE F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:36:19.000+04:00,2025-10-18T08:51:46.000+04:00,2025-10-18T10:43:28.000+04:00,2025-10-18T12:42:35.000+04:00,2025-10-18T14:32:49.000+04:00,2025-10-18T16:51:46.000+04:00,2025-10-18T17:29:41.000+04:00,2025-10-18T18:04:57.000+04:00
7234,Chloé THIRY,FINISHER,SE F,FEMALE,BE,2025-10-18T06:38:00.000+04:00,2025-10-18T07:32:04.000+04:00,2025-10-18T08:46:46.000+04:00,2025-10-18T10:38:22.000+04:00,2025-10-18T12:26:29.000+04:00,2025-10-18T14:16:50.000+04:00,2025-10-18T16:33:16.000+04:00,2025-10-18T17:19:27.000+04:00,2025-10-18T18:05:38.000+04:00
7229,Vincent ROBIN,FINISHER,M2 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:32:26.000+04:00,2025-10-18T08:43:53.000+04:00,2025-10-18T10:36:17.000+04:00,2025-10-18T12:31:00.000+04:00,2025-10-18T14:29:31.000+04:00,2025-10-18T16:52:50.000+04:00,2025-10-18T17:32:21.000+04:00,2025-10-18T18:07:30.000+04:00
7173,Sabine LEPERLIER,FINISHER,M3 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:33:23.000+04:00,2025-10-18T08:52:51.000+04:00,2025-10-18T10:55:46.000+04:00,2025-10-18T13:12:38.000+04:00,2025-10-18T14:40:09.000+04:00,2025-10-18T16:55:47.000+04:00,2025-10-18T17:37:02.000+04:00,2025-10-18T18:09:22.000+04:00
7475,Mickael MIRAVOUTIN,FINISHER,M0 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:26:09.000+04:00,2025-10-18T08:36:25.000+04:00,2025-10-18T10:40:42.000+04:00,2025-10-18T12:29:05.000+04:00,2025-10-18T14:15:36.000+04:00,2025-10-18T16:50:23.000+04:00,2025-10-18T17:35:40.000+04:00,2025-10-18T18:10:21.000+04:00
7590,Emma LEROUX,FINISHER,SE F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:35:59.000+04:00,2025-10-18T08:55:44.000+04:00,2025-10-18T10:45:47.000+04:00,2025-10-18T12:36:17.000+04:00,2025-10-18T14:36:11.000+04:00,2025-10-18T16:52:40.000+04:00,2025-10-18T17:37:51.000+04:00,2025-10-18T18:11:17.000+04:00
7440,Céline CONSTANZA,FINISHER,M3 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:36:39.000+04:00,2025-10-18T08:55:07.000+04:00,2025-10-18T10:44:17.000+04:00,2025-10-18T12:44:29.000+04:00,2025-10-18T14:35:39.000+04:00,2025-10-18T16:54:07.000+04:00,2025-10-18T17:35:42.000+04:00,2025-10-18T18:11:20.000+04:00
7422,Gabrielle AIPAR,FINISHER,M1 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:34:14.000+04:00,2025-10-18T08:52:49.000+04:00,2025-10-18T11:13:11.000+04:00,2025-10-18T12:59:30.000+04:00,2025-10-18T14:52:40.000+04:00,2025-10-18T17:05:46.000+04:00,2025-10-18T17:44:14.000+04:00,2025-10-18T18:12:15.000+04:00
7402,Renaud HUGELMANN,FINISHER,M1 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:36:00.000+04:00,2025-10-18T08:50:26.000+04:00,2025-10-18T10:44:03.000+04:00,2025-10-18T12:32:30.000+04:00,2025-10-18T14:21:30.000+04:00,2025-10-18T16:47:58.000+04:00,2025-10-18T17:39:21.000+04:00,2025-10-18T18:12:57.000+04:00
7431,Alexia DE RAVEL,FINISHER,SE F,FEMALE,MU,2025-10-18T06:38:00.000+04:00,2025-10-18T07:45:19.000+04:00,2025-10-18T09:16:00.000+04:00,2025-10-18T11:13:44.000+04:00,2025-10-18T13:05:26.000+04:00,2025-10-18T14:54:14.000+04:00,2025-10-18T17:04:16.000+04:00,2025-10-18T17:39:31.000+04:00,2025-10-18T18:13:17.000+04:00
7200,Yves Mario BEGUE,FINISHER,M5 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:32:49.000+04:00,2025-10-18T08:50:27.000+04:00,2025-10-18T10:53:16.000+04:00,2025-10-18T12:39:05.000+04:00,2025-10-18T14:35:43.000+04:00,2025-10-18T17:00:41.000+04:00,2025-10-18T17:40:23.000+04:00,2025-10-18T18:14:00.000+04:00
7498,Richard Luc LORION,FINISHER,M3 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:32:32.000+04:00,2025-10-18T08:46:50.000+04:00,2025-10-18T10:55:44.000+04:00,2025-10-18T12:46:41.000+04:00,2025-10-18T14:42:48.000+04:00,2025-10-18T16:55:50.000+04:00,2025-10-18T17:37:04.000+04:00,2025-10-18T18:14:00.000+04:00
7504,Jean-Matthieu LEGER,FINISHER,M0 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:32:41.000+04:00,2025-10-18T08:45:28.000+04:00,2025-10-18T10:56:27.000+04:00,2025-10-18T12:37:28.000+04:00,2025-10-18T14:29:39.000+04:00,2025-10-18T16:53:59.000+04:00,2025-10-18T17:40:29.000+04:00,2025-10-18T18:14:06.000+04:00
7659,David SAVIGNAN,FINISHER,M0 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:32:59.000+04:00,2025-10-18T08:49:42.000+04:00,2025-10-18T10:43:22.000+04:00,2025-10-18T12:29:53.000+04:00,2025-10-18T14:14:45.000+04:00,2025-10-18T16:54:53.000+04:00,2025-10-18T17:37:19.000+04:00,2025-10-18T18:14:45.000+04:00
7587,Alexandre REIBEL,FINISHER,M2 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:36:18.000+04:00,2025-10-18T08:46:36.000+04:00,2025-10-18T10:44:05.000+04:00,2025-10-18T12:31:04.000+04:00,2025-10-18T14:20:30.000+04:00,2025-10-18T16:53:17.000+04:00,2025-10-18T17:38:37.000+04:00,2025-10-18T18:15:06.000+04:00
7319,David DEL,FINISHER,M3 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:36:12.000+04:00,2025-10-18T08:46:31.000+04:00,2025-10-18T10:44:07.000+04:00,2025-10-18T12:31:03.000+04:00,2025-10-18T14:20:31.000+04:00,2025-10-18T16:50:31.000+04:00,2025-10-18T17:38:33.000+04:00,2025-10-18T18:15:07.000+04:00
7660,Bastien MATHI,FINISHER,M0 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:36:16.000+04:00,2025-10-18T08:46:34.000+04:00,2025-10-18T10:44:19.000+04:00,2025-10-18T12:31:11.000+04:00,2025-10-18T14:20:40.000+04:00,2025-10-18T16:53:12.000+04:00,2025-10-18T17:38:35.000+04:00,2025-10-18T18:15:07.000+04:00
7093,Mathie GONZALEZ,FINISHER,SE F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:32:40.000+04:00,2025-10-18T09:05:14.000+04:00,2025-10-18T10:44:55.000+04:00,2025-10-18T12:34:38.000+04:00,2025-10-18T14:43:56.000+04:00,2025-10-18T16:51:29.000+04:00,2025-10-18T17:40:15.000+04:00,2025-10-18T18:15:08.000+04:00
